date,ridership,transport_type,year
2024-03-18,3482565.0,subway,2024
2024-03-19,3869116.0,subway,2024
2024-03-20,3886104.0,subway,2024
2024-03-21,3862248.0,subway,2024
2024-03-22,3581959.0,subway,2024
2024-03-23,1863863.0,subway,2024
2024-03-24,1912946.0,subway,2024
2024-03-25,3583716.0,subway,2024
2024-03-26,3969793.0,subway,2024
2024-03-27,4014011.0,subway,2024
2024-03-28,3910547.0,subway,2024
2024-03-29,3372535.0,subway,2024
2024-03-30,2526569.0,subway,2024
2024-03-31,1936295.0,subway,2024
2024-04-01,3321989.0,subway,2024
2024-04-02,3900061.0,subway,2024
2024-04-03,3890305.0,subway,2024
2024-04-04,4100733.0,subway,2024
2024-04-05,3800800.0,subway,2024
2024-04-06,2477127.0,subway,2024
2024-04-07,1899641.0,subway,2024
2024-04-08,3506719.0,subway,2024
2024-04-09,4042674.0,subway,2024
2024-04-10,3791945.0,subway,2024
2024-04-11,4000485.0,subway,2024
2024-04-12,3668439.0,subway,2024
2024-04-13,2535112.0,subway,2024
2024-04-14,2068885.0,subway,2024
2024-04-15,3704177.0,subway,2024
2024-04-16,4033514.0,subway,2024
2024-04-17,4021256.0,subway,2024
2024-04-18,3966226.0,subway,2024
2024-04-19,3705782.0,subway,2024
2024-04-20,2537525.0,subway,2024
2024-04-21,1918237.0,subway,2024
2024-04-22,3219677.0,subway,2024
2024-04-23,3522218.0,subway,2024
2024-04-24,3608010.0,subway,2024
2024-04-25,3723894.0,subway,2024
2024-04-26,3431590.0,subway,2024
2024-04-27,2506779.0,subway,2024
2024-04-28,2084950.0,subway,2024
2024-04-29,3323706.0,subway,2024
2024-04-30,3638986.0,subway,2024
2024-05-01,4032791.0,subway,2024
2024-05-02,4061242.0,subway,2024
2024-05-03,3780888.0,subway,2024
2024-05-04,2563658.0,subway,2024
2024-05-05,1889174.0,subway,2024
2024-05-06,3652105.0,subway,2024
2024-05-07,4098321.0,subway,2024
2024-05-08,4087477.0,subway,2024
2024-05-09,4086528.0,subway,2024
2024-05-10,3677268.0,subway,2024
2024-05-11,2648580.0,subway,2024
2024-05-12,1858872.0,subway,2024
2024-05-13,3703066.0,subway,2024
2024-05-14,4116655.0,subway,2024
2024-05-15,4114615.0,subway,2024
2024-05-16,4105026.0,subway,2024
2024-05-17,3816914.0,subway,2024
2024-05-18,2691368.0,subway,2024
2024-05-19,2121485.0,subway,2024
2024-05-20,3682061.0,subway,2024
2024-05-21,4029557.0,subway,2024
2024-05-22,4104021.0,subway,2024
2024-05-23,3863099.0,subway,2024
2024-05-24,3583244.0,subway,2024
2024-05-25,2347159.0,subway,2024
2024-05-26,2019012.0,subway,2024
2024-05-27,1667890.0,subway,2024
2024-05-28,3825781.0,subway,2024
2024-05-29,4006764.0,subway,2024
2024-05-30,3979959.0,subway,2024
2024-05-31,3688627.0,subway,2024
2024-06-01,2446153.0,subway,2024
2024-06-02,1978037.0,subway,2024
2024-06-03,3611491.0,subway,2024
2024-06-04,3979793.0,subway,2024
2024-06-05,4051943.0,subway,2024
2024-06-06,3774324.0,subway,2024
2024-06-07,3752412.0,subway,2024
2024-06-08,2673220.0,subway,2024
2024-06-09,2134551.0,subway,2024
2024-06-10,3702212.0,subway,2024
2024-06-11,3995425.0,subway,2024
2024-06-12,3977760.0,subway,2024
2024-06-13,3936941.0,subway,2024
2024-06-14,3517062.0,subway,2024
2024-06-15,2431810.0,subway,2024
2024-06-16,1897201.0,subway,2024
2024-06-17,3325104.0,subway,2024
2024-06-18,3920839.0,subway,2024
2024-06-19,3046320.0,subway,2024
2024-06-20,3857797.0,subway,2024
2024-06-21,3500365.0,subway,2024
2024-06-22,2385207.0,subway,2024
2024-06-23,1908786.0,subway,2024
2024-06-24,3467845.0,subway,2024
2024-06-25,3831447.0,subway,2024
2024-06-26,3901100.0,subway,2024
2024-06-27,3776811.0,subway,2024
2024-06-28,3522732.0,subway,2024
2024-06-29,2454997.0,subway,2024
2024-06-30,2002269.0,subway,2024
2024-07-01,3273546.0,subway,2024
2024-07-02,3542073.0,subway,2024
2024-07-03,3409357.0,subway,2024
2024-07-04,1992244.0,subway,2024
2024-07-05,2700734.0,subway,2024
2024-07-06,2100877.0,subway,2024
2024-07-07,1804572.0,subway,2024
2024-07-08,3228784.0,subway,2024
2024-07-09,3605032.0,subway,2024
2024-07-10,3691835.0,subway,2024
2024-07-11,3688029.0,subway,2024
2024-07-12,3261074.0,subway,2024
2024-07-13,2203283.0,subway,2024
2024-07-14,1869670.0,subway,2024
2024-07-15,3259800.0,subway,2024
2024-07-16,3594150.0,subway,2024
2024-07-17,3651756.0,subway,2024
2024-07-18,3637826.0,subway,2024
2024-07-19,3372874.0,subway,2024
2024-07-20,2269647.0,subway,2024
2024-07-21,1877704.0,subway,2024
2024-07-22,3235343.0,subway,2024
2024-07-23,3606656.0,subway,2024
2024-07-24,3656472.0,subway,2024
2024-07-25,3638351.0,subway,2024
2024-07-26,3288849.0,subway,2024
2024-07-27,2306948.0,subway,2024
2024-07-28,1851383.0,subway,2024
2024-07-29,3202281.0,subway,2024
2024-07-30,3590241.0,subway,2024
2024-07-31,3576343.0,subway,2024
2024-08-01,3544663.0,subway,2024
2024-08-02,3153955.0,subway,2024
2024-08-03,2200373.0,subway,2024
2024-08-04,1752861.0,subway,2024
2024-08-05,3222601.0,subway,2024
2024-08-06,3462581.0,subway,2024
2024-08-07,3511253.0,subway,2024
2024-08-08,3490217.0,subway,2024
2024-08-09,3041276.0,subway,2024
2024-08-10,2356405.0,subway,2024
2024-08-11,1918748.0,subway,2024
2024-08-12,3169180.0,subway,2024
2024-08-13,3491612.0,subway,2024
2024-08-14,3544668.0,subway,2024
2024-08-15,3495671.0,subway,2024
2024-08-16,3198733.0,subway,2024
2024-08-17,2256233.0,subway,2024
2024-08-18,1713050.0,subway,2024
2024-08-19,3076559.0,subway,2024
2024-08-20,3475888.0,subway,2024
2024-08-21,3498651.0,subway,2024
2024-08-22,3427911.0,subway,2024
2024-08-23,3209666.0,subway,2024
2024-08-24,2332624.0,subway,2024
2024-08-25,1905818.0,subway,2024
2024-08-26,3113498.0,subway,2024
2024-08-27,3477101.0,subway,2024
2024-08-28,3516674.0,subway,2024
2024-08-29,3438760.0,subway,2024
2024-08-30,3152242.0,subway,2024
2024-08-31,2158004.0,subway,2024
2024-09-01,1969350.0,subway,2024
2024-09-02,2007446.0,subway,2024
2024-09-03,3629404.0,subway,2024
2024-09-04,3868854.0,subway,2024
2024-09-05,4033322.0,subway,2024
2024-09-06,3794952.0,subway,2024
2024-09-07,2479639.0,subway,2024
2024-09-08,2101048.0,subway,2024
2024-09-09,3811344.0,subway,2024
2024-09-10,4182405.0,subway,2024
2024-09-11,4214707.0,subway,2024
2024-09-12,4232214.0,subway,2024
2024-09-13,3911412.0,subway,2024
2024-09-14,2706474.0,subway,2024
2024-09-15,2161737.0,subway,2024
2024-09-16,3821428.0,subway,2024
2024-09-17,4189311.0,subway,2024
2024-09-18,4232888.0,subway,2024
2024-09-19,4255184.0,subway,2024
2024-09-20,3933048.0,subway,2024
2024-09-21,2744632.0,subway,2024
2024-09-22,2131910.0,subway,2024
2024-09-23,3898806.0,subway,2024
2024-09-24,4323708.0,subway,2024
2024-09-25,4335945.0,subway,2024
2024-09-26,4295723.0,subway,2024
2024-09-27,3945383.0,subway,2024
2024-09-28,2557982.0,subway,2024
2024-09-29,1959363.0,subway,2024
2024-09-30,3849138.0,subway,2024
2024-10-01,4179363.0,subway,2024
2024-10-02,4068073.0,subway,2024
2024-10-03,3627528.0,subway,2024
2024-10-04,3506654.0,subway,2024
2024-10-05,2710146.0,subway,2024
2024-10-06,2065294.0,subway,2024
2024-10-07,3847055.0,subway,2024
2024-10-08,4256950.0,subway,2024
2024-10-09,4313211.0,subway,2024
2024-10-10,4329161.0,subway,2024
2024-10-11,3868564.0,subway,2024
2024-10-12,2587128.0,subway,2024
2024-10-13,2153429.0,subway,2024
2024-10-14,3066851.0,subway,2024
2024-10-15,4284818.0,subway,2024
2024-10-16,4357117.0,subway,2024
2024-10-17,4309633.0,subway,2024
2024-10-18,4030998.0,subway,2024
2024-10-19,2752350.0,subway,2024
2024-10-20,2176476.0,subway,2024
2024-10-21,3842315.0,subway,2024
2024-10-22,4218881.0,subway,2024
2024-10-23,4276606.0,subway,2024
2024-10-24,4304831.0,subway,2024
2024-10-25,4019790.0,subway,2024
2024-10-26,2828539.0,subway,2024
2024-10-27,2208683.0,subway,2024
2024-10-28,3983168.0,subway,2024
2024-10-29,4378791.0,subway,2024
2024-10-30,4417951.0,subway,2024
2024-10-31,4340272.0,subway,2024
2024-11-01,3780874.0,subway,2024
2024-11-02,2817106.0,subway,2024
2024-11-03,2602870.0,subway,2024
2024-11-04,3949699.0,subway,2024
2024-11-05,3640246.0,subway,2024
2024-11-06,4113411.0,subway,2024
2024-11-07,4232190.0,subway,2024
2024-11-08,3971878.0,subway,2024
2024-11-09,2770474.0,subway,2024
2024-11-10,2117144.0,subway,2024
2024-11-11,3277617.0,subway,2024
2024-11-12,4263199.0,subway,2024
2024-11-13,4331024.0,subway,2024
2024-11-14,4296568.0,subway,2024
2024-11-15,3986526.0,subway,2024
2024-11-16,2789132.0,subway,2024
2024-11-17,2101806.0,subway,2024
2024-11-18,3900958.0,subway,2024
2024-11-19,4277932.0,subway,2024
2024-11-20,4298945.0,subway,2024
2024-11-21,4217744.0,subway,2024
2024-11-22,3854860.0,subway,2024
2024-11-23,2720244.0,subway,2024
2024-11-24,2075015.0,subway,2024
2024-11-25,3914213.0,subway,2024
2024-11-26,4030009.0,subway,2024
2024-11-27,3710430.0,subway,2024
2024-11-28,1513447.0,subway,2024
2024-11-29,2677499.0,subway,2024
2024-11-30,2319981.0,subway,2024
2024-12-01,1893492.0,subway,2024
2024-12-02,3813795.0,subway,2024
2024-12-03,4240442.0,subway,2024
2024-12-04,4374883.0,subway,2024
2024-12-05,4354863.0,subway,2024
2024-12-06,4121085.0,subway,2024
2024-12-07,3017208.0,subway,2024
2024-12-08,2348950.0,subway,2024
2024-12-09,3941361.0,subway,2024
2024-12-10,4374063.0,subway,2024
2024-12-11,4255328.0,subway,2024
2024-12-12,4527892.0,subway,2024
2024-12-13,4178812.0,subway,2024
2024-12-14,3123454.0,subway,2024
2024-12-15,2337436.0,subway,2024
2024-12-16,3866550.0,subway,2024
2024-12-17,4341385.0,subway,2024
2024-12-18,4292792.0,subway,2024
2024-12-19,4255466.0,subway,2024
2024-12-20,3842344.0,subway,2024
2024-12-21,2645323.0,subway,2024
2024-12-22,2061173.0,subway,2024
2024-12-23,3216875.0,subway,2024
2024-12-24,2546394.0,subway,2024
2024-12-25,1378374.0,subway,2024
2024-12-26,2852679.0,subway,2024
2024-12-27,3161486.0,subway,2024
2024-12-28,2268511.0,subway,2024
2024-12-29,2122102.0,subway,2024
2024-12-30,3315993.0,subway,2024
2024-12-31,2874096.0,subway,2024
2025-01-01,1779352.0,subway,2025
2025-01-02,3376924.0,subway,2025
2025-01-03,3413021.0,subway,2025
2025-01-04,2315493.0,subway,2025
2025-01-05,1791020.0,subway,2025
2025-01-06,3436491.0,subway,2025
2025-01-07,3781536.0,subway,2025
2025-01-08,3830616.0,subway,2025
2025-01-09,3734383.0,subway,2025
2020-03-01,984908.0,bus,2020
2020-03-02,2209066.0,bus,2020
2020-03-03,2228608.0,bus,2020
2020-03-04,2177165.0,bus,2020
2020-03-05,2244515.0,bus,2020
2020-03-06,2066743.0,bus,2020
2020-03-07,1249085.0,bus,2020
2020-03-08,957163.0,bus,2020
2020-03-09,2124770.0,bus,2020
2020-03-10,2111989.0,bus,2020
2020-03-11,2112967.0,bus,2020
2020-03-12,1938424.0,bus,2020
2020-03-13,1715737.0,bus,2020
2020-03-14,993287.0,bus,2020
2020-03-15,711555.0,bus,2020
2020-03-16,1237309.0,bus,2020
2020-03-17,1094949.0,bus,2020
2020-03-18,1059502.0,bus,2020
2020-03-19,933602.0,bus,2020
2020-03-20,868602.0,bus,2020
2020-03-21,411491.0,bus,2020
2020-03-22,73517.0,bus,2020
2020-03-23,59321.0,bus,2020
2020-03-24,60334.0,bus,2020
2020-03-25,51769.0,bus,2020
2020-03-26,49970.0,bus,2020
2020-03-27,45514.0,bus,2020
2020-03-28,19745.0,bus,2020
2020-03-29,14307.0,bus,2020
2020-03-30,33659.0,bus,2020
2020-03-31,32211.0,bus,2020
2020-04-01,29373.0,bus,2020
2020-04-02,26788.0,bus,2020
2020-04-03,24418.0,bus,2020
2020-04-04,13168.0,bus,2020
2020-04-05,9748.0,bus,2020
2020-04-06,22418.0,bus,2020
2020-04-07,21623.0,bus,2020
2020-04-08,20361.0,bus,2020
2020-04-09,18734.0,bus,2020
2020-04-10,17135.0,bus,2020
2020-04-11,9718.0,bus,2020
2020-04-12,7041.0,bus,2020
2020-04-13,14408.0,bus,2020
2020-04-14,17937.0,bus,2020
2020-04-15,16895.0,bus,2020
2020-04-16,16632.0,bus,2020
2020-04-17,16350.0,bus,2020
2020-04-18,8115.0,bus,2020
2020-04-19,6929.0,bus,2020
2020-04-20,16522.0,bus,2020
2020-04-21,15231.0,bus,2020
2020-04-22,16487.0,bus,2020
2020-04-23,15786.0,bus,2020
2020-04-24,14237.0,bus,2020
2020-04-25,8832.0,bus,2020
2020-04-26,5498.0,bus,2020
2020-04-27,15283.0,bus,2020
2020-04-28,16380.0,bus,2020
2020-04-29,15406.0,bus,2020
2020-04-30,14062.0,bus,2020
2020-05-01,14893.0,bus,2020
2020-05-02,8912.0,bus,2020
2020-05-03,6404.0,bus,2020
2020-05-04,16315.0,bus,2020
2020-05-05,16377.0,bus,2020
2020-05-06,15677.0,bus,2020
2020-05-07,16130.0,bus,2020
2020-05-08,14571.0,bus,2020
2020-05-09,7594.0,bus,2020
2020-05-10,6367.0,bus,2020
2020-05-11,15176.0,bus,2020
2020-05-12,15989.0,bus,2020
2020-05-13,16170.0,bus,2020
2020-05-14,15905.0,bus,2020
2020-05-15,15481.0,bus,2020
2020-05-16,8742.0,bus,2020
2020-05-17,6504.0,bus,2020
2020-05-18,17206.0,bus,2020
2020-05-19,17296.0,bus,2020
2020-05-20,17674.0,bus,2020
2020-05-21,17565.0,bus,2020
2020-05-22,16453.0,bus,2020
2020-05-23,7186.0,bus,2020
2020-05-24,6642.0,bus,2020
2020-05-25,7996.0,bus,2020
2020-05-26,17819.0,bus,2020
2020-05-27,17911.0,bus,2020
2020-05-28,17535.0,bus,2020
2020-05-29,16378.0,bus,2020
2020-05-30,9112.0,bus,2020
2020-05-31,6724.0,bus,2020
2020-06-01,17833.0,bus,2020
2020-06-02,16576.0,bus,2020
2020-06-03,17830.0,bus,2020
2020-06-04,18538.0,bus,2020
2020-06-05,16863.0,bus,2020
2020-06-06,8912.0,bus,2020
2020-06-07,7579.0,bus,2020
2020-06-08,25663.0,bus,2020
2020-06-09,26247.0,bus,2020
2020-06-10,26735.0,bus,2020
2020-06-11,24284.0,bus,2020
2020-06-12,24459.0,bus,2020
2020-06-13,12115.0,bus,2020
2020-06-14,8731.0,bus,2020
2020-06-15,27057.0,bus,2020
2020-06-16,28049.0,bus,2020
2020-06-17,27924.0,bus,2020
2020-06-18,27516.0,bus,2020
2020-06-19,25578.0,bus,2020
2020-06-20,11899.0,bus,2020
2020-06-21,9072.0,bus,2020
2020-06-22,30863.0,bus,2020
2020-06-23,32305.0,bus,2020
2020-06-24,32504.0,bus,2020
2020-06-25,32393.0,bus,2020
2020-06-26,30480.0,bus,2020
2020-06-27,12942.0,bus,2020
2020-06-28,10167.0,bus,2020
2020-06-29,33264.0,bus,2020
2020-06-30,33996.0,bus,2020
2020-07-01,32921.0,bus,2020
2020-07-02,32730.0,bus,2020
2020-07-03,16862.0,bus,2020
2020-07-04,10769.0,bus,2020
2020-07-05,9832.0,bus,2020
2020-07-06,31548.0,bus,2020
2020-07-07,33595.0,bus,2020
2020-07-08,34242.0,bus,2020
2020-07-09,34762.0,bus,2020
2020-07-10,25544.0,bus,2020
2020-07-11,12872.0,bus,2020
2020-07-12,10966.0,bus,2020
2020-07-13,33302.0,bus,2020
2020-07-14,35391.0,bus,2020
2020-07-15,34701.0,bus,2020
2020-07-16,34199.0,bus,2020
2020-07-17,29696.0,bus,2020
2020-07-18,14335.0,bus,2020
2020-07-19,9845.0,bus,2020
2020-07-20,30196.0,bus,2020
2020-07-21,32482.0,bus,2020
2020-07-22,33863.0,bus,2020
2020-07-23,33999.0,bus,2020
2020-07-24,29987.0,bus,2020
2020-07-25,14777.0,bus,2020
2020-07-26,9711.0,bus,2020
2020-07-27,32072.0,bus,2020
2020-07-28,33753.0,bus,2020
2020-07-29,35257.0,bus,2020
2020-07-30,33982.0,bus,2020
2020-07-31,29917.0,bus,2020
2020-08-01,16087.0,bus,2020
2020-08-02,9874.0,bus,2020
2020-08-03,36945.0,bus,2020
2020-08-04,29426.0,bus,2020
2020-08-05,38283.0,bus,2020
2020-08-06,37059.0,bus,2020
2020-08-07,32170.0,bus,2020
2020-08-08,15143.0,bus,2020
2020-08-09,11534.0,bus,2020
2020-08-10,34883.0,bus,2020
2020-08-11,36426.0,bus,2020
2020-08-12,36053.0,bus,2020
2020-08-13,34723.0,bus,2020
2020-08-14,32713.0,bus,2020
2020-08-15,15522.0,bus,2020
2020-08-16,8603.0,bus,2020
2020-08-17,34768.0,bus,2020
2020-08-18,36646.0,bus,2020
2020-08-19,34181.0,bus,2020
2020-08-20,35059.0,bus,2020
2020-08-21,31342.0,bus,2020
2020-08-22,13705.0,bus,2020
2020-08-23,9698.0,bus,2020
2020-08-24,34021.0,bus,2020
2020-08-25,34993.0,bus,2020
2020-08-26,35975.0,bus,2020
2020-08-27,33969.0,bus,2020
2020-08-28,31956.0,bus,2020
2020-08-29,14035.0,bus,2020
2020-08-30,16027.0,bus,2020
2020-08-31,787291.0,bus,2020
2020-09-01,947758.0,bus,2020
2020-09-02,972213.0,bus,2020
2020-09-03,1022623.0,bus,2020
2020-09-04,1030811.0,bus,2020
2020-09-05,715922.0,bus,2020
2020-09-06,559273.0,bus,2020
2020-09-07,615802.0,bus,2020
2020-09-08,1039401.0,bus,2020
2020-09-09,1072887.0,bus,2020
2020-09-10,997030.0,bus,2020
2020-09-11,1070920.0,bus,2020
2020-09-12,752875.0,bus,2020
2020-09-13,557231.0,bus,2020
2020-09-14,1065601.0,bus,2020
2020-09-15,1091806.0,bus,2020
2020-09-16,1097389.0,bus,2020
2020-09-17,1094592.0,bus,2020
2020-09-18,1083295.0,bus,2020
2020-09-19,752437.0,bus,2020
2020-09-20,558863.0,bus,2020
2020-09-21,1058256.0,bus,2020
2020-09-22,1095678.0,bus,2020
2020-09-23,1119904.0,bus,2020
2020-09-24,1107707.0,bus,2020
2020-09-25,1110956.0,bus,2020
2020-09-26,755197.0,bus,2020
2020-09-27,576684.0,bus,2020
2020-09-28,985185.0,bus,2020
2020-09-29,1057135.0,bus,2020
2020-09-30,1101663.0,bus,2020
2020-10-01,1159859.0,bus,2020
2020-10-02,1115793.0,bus,2020
2020-10-03,777674.0,bus,2020
2020-10-04,570608.0,bus,2020
2020-10-05,1102675.0,bus,2020
2020-10-06,1137217.0,bus,2020
2020-10-07,1123231.0,bus,2020
2020-10-08,1126770.0,bus,2020
2020-10-09,1117172.0,bus,2020
2020-10-10,771088.0,bus,2020
2020-10-11,564051.0,bus,2020
2020-10-12,767564.0,bus,2020
2020-10-13,1063680.0,bus,2020
2020-10-14,1162256.0,bus,2020
2020-10-15,1152434.0,bus,2020
2020-10-16,974110.0,bus,2020
2020-10-17,778070.0,bus,2020
2020-10-18,583350.0,bus,2020
2020-10-19,1105134.0,bus,2020
2020-10-20,1119283.0,bus,2020
2020-10-21,1140385.0,bus,2020
2020-10-22,1140210.0,bus,2020
2020-10-23,1123540.0,bus,2020
2020-10-24,775122.0,bus,2020
2020-10-25,572347.0,bus,2020
2020-10-26,1061566.0,bus,2020
2020-10-27,1143906.0,bus,2020
2020-10-28,1119450.0,bus,2020
2020-10-29,987440.0,bus,2020
2020-10-30,1030639.0,bus,2020
2020-10-31,747636.0,bus,2020
2020-11-01,510820.0,bus,2020
2020-11-02,1072262.0,bus,2020
2020-11-03,1027710.0,bus,2020
2020-11-04,1089354.0,bus,2020
2020-11-05,1130774.0,bus,2020
2020-11-06,1120729.0,bus,2020
2020-11-07,752851.0,bus,2020
2020-11-08,587220.0,bus,2020
2020-11-09,1111203.0,bus,2020
2020-11-10,1151911.0,bus,2020
2020-11-11,969123.0,bus,2020
2020-11-12,1054132.0,bus,2020
2020-11-13,1061680.0,bus,2020
2020-11-14,755951.0,bus,2020
2020-11-15,528421.0,bus,2020
2020-11-16,1079560.0,bus,2020
2020-11-17,1092416.0,bus,2020
2020-11-18,1065597.0,bus,2020
2020-11-19,1056928.0,bus,2020
2020-11-20,1079029.0,bus,2020
2020-11-21,750801.0,bus,2020
2020-11-22,542124.0,bus,2020
2020-11-23,1005225.0,bus,2020
2020-11-24,1068789.0,bus,2020
2020-11-25,1037242.0,bus,2020
2020-11-26,444391.0,bus,2020
2020-11-27,815993.0,bus,2020
2020-11-28,689580.0,bus,2020
2020-11-29,548548.0,bus,2020
2020-11-30,849277.0,bus,2020
2020-12-01,1068627.0,bus,2020
2020-12-02,1026056.0,bus,2020
2020-12-03,1070197.0,bus,2020
2020-12-04,1024641.0,bus,2020
2020-12-05,617332.0,bus,2020
2020-12-06,547330.0,bus,2020
2020-12-07,1032813.0,bus,2020
2020-12-08,1034410.0,bus,2020
2020-12-09,1018247.0,bus,2020
2020-12-10,1075970.0,bus,2020
2020-12-11,1064457.0,bus,2020
2020-12-12,703892.0,bus,2020
2020-12-13,582389.0,bus,2020
2020-12-14,955525.0,bus,2020
2020-12-15,1088287.0,bus,2020
2020-12-16,853797.0,bus,2020
2020-12-17,523854.0,bus,2020
2020-12-18,943587.0,bus,2020
2020-12-19,670787.0,bus,2020
2020-12-20,516593.0,bus,2020
2020-12-21,1028489.0,bus,2020
2020-12-22,1046799.0,bus,2020
2020-12-23,1048565.0,bus,2020
2020-12-24,822916.0,bus,2020
2020-12-25,314171.0,bus,2020
2020-12-26,559111.0,bus,2020
2020-12-27,474033.0,bus,2020
2020-12-28,922336.0,bus,2020
2020-12-29,930711.0,bus,2020
2020-12-30,948194.0,bus,2020
2020-12-31,792993.0,bus,2020
2021-01-01,378288.0,bus,2021
2021-01-02,608686.0,bus,2021
2021-01-03,413820.0,bus,2021
2021-01-04,964597.0,bus,2021
2021-01-05,990479.0,bus,2021
2021-01-06,996123.0,bus,2021
2021-01-07,989097.0,bus,2021
2021-01-08,982175.0,bus,2021
2021-01-09,643475.0,bus,2021
2021-01-10,501437.0,bus,2021
2021-01-11,966517.0,bus,2021
2021-01-12,997279.0,bus,2021
2021-01-13,996646.0,bus,2021
2021-01-14,1017757.0,bus,2021
2021-01-15,981817.0,bus,2021
2021-01-16,645625.0,bus,2021
2021-01-17,504031.0,bus,2021
2021-01-18,766926.0,bus,2021
2021-01-19,1013616.0,bus,2021
2021-01-20,921371.0,bus,2021
2021-01-21,1007042.0,bus,2021
2021-01-22,1018584.0,bus,2021
2021-01-23,619673.0,bus,2021
2021-01-24,458203.0,bus,2021
2021-01-25,978987.0,bus,2021
2021-01-26,911579.0,bus,2021
2021-01-27,1004792.0,bus,2021
2021-01-28,950205.0,bus,2021
2021-01-29,812264.0,bus,2021
2021-01-30,566837.0,bus,2021
2021-01-31,427945.0,bus,2021
2021-02-01,337228.0,bus,2021
2021-02-02,543073.0,bus,2021
2021-02-03,949695.0,bus,2021
2021-02-04,1033791.0,bus,2021
2021-02-05,1001775.0,bus,2021
2021-02-06,715717.0,bus,2021
2021-02-07,367095.0,bus,2021
2021-02-08,964007.0,bus,2021
2021-02-09,992290.0,bus,2021
2021-02-10,1052021.0,bus,2021
2021-02-11,1005348.0,bus,2021
2021-02-12,965421.0,bus,2021
2021-02-13,656637.0,bus,2021
2021-02-14,479319.0,bus,2021
2021-02-15,726412.0,bus,2021
2021-02-16,963223.0,bus,2021
2021-02-17,1061711.0,bus,2021
2021-02-18,725951.0,bus,2021
2021-02-19,809308.0,bus,2021
2021-02-20,679240.0,bus,2021
2021-02-21,516715.0,bus,2021
2021-02-22,927414.0,bus,2021
2021-02-23,1040398.0,bus,2021
2021-02-24,1099351.0,bus,2021
2021-02-25,1069420.0,bus,2021
2021-02-26,1065376.0,bus,2021
2021-02-27,635820.0,bus,2021
2021-02-28,491545.0,bus,2021
2021-03-01,1020837.0,bus,2021
2021-03-02,1024511.0,bus,2021
2021-03-03,1119137.0,bus,2021
2021-03-04,1078036.0,bus,2021
2021-03-05,1041408.0,bus,2021
2021-03-06,696719.0,bus,2021
2021-03-07,525930.0,bus,2021
2021-03-08,1039763.0,bus,2021
2021-03-09,1101988.0,bus,2021
2021-03-10,1104610.0,bus,2021
2021-03-11,1107502.0,bus,2021
2021-03-12,1092388.0,bus,2021
2021-03-13,730218.0,bus,2021
2021-03-14,531754.0,bus,2021
2021-03-15,1023990.0,bus,2021
2021-03-16,1062179.0,bus,2021
2021-03-17,1103979.0,bus,2021
2021-03-18,1019472.0,bus,2021
2021-03-19,1083647.0,bus,2021
2021-03-20,768908.0,bus,2021
2021-03-21,579358.0,bus,2021
2021-03-22,1095241.0,bus,2021
2021-03-23,1133504.0,bus,2021
2021-03-24,1075968.0,bus,2021
2021-03-25,1127964.0,bus,2021
2021-03-26,1091753.0,bus,2021
2021-03-27,781981.0,bus,2021
2021-03-28,459949.0,bus,2021
2021-03-29,1002597.0,bus,2021
2021-03-30,1079381.0,bus,2021
2021-03-31,995873.0,bus,2021
2021-04-01,1030209.0,bus,2021
2021-04-02,958085.0,bus,2021
2021-04-03,750682.0,bus,2021
2021-04-04,519812.0,bus,2021
2021-04-05,1088750.0,bus,2021
2021-04-06,1155101.0,bus,2021
2021-04-07,1172362.0,bus,2021
2021-04-08,1177833.0,bus,2021
2021-04-09,1144311.0,bus,2021
2021-04-10,790023.0,bus,2021
2021-04-11,504407.0,bus,2021
2021-04-12,1087799.0,bus,2021
2021-04-13,1196355.0,bus,2021
2021-04-14,1199954.0,bus,2021
2021-04-15,1083083.0,bus,2021
2021-04-16,1157507.0,bus,2021
2021-04-17,803352.0,bus,2021
2021-04-18,607333.0,bus,2021
2021-04-19,1147977.0,bus,2021
2021-04-20,1223642.0,bus,2021
2021-04-21,1139762.0,bus,2021
2021-04-22,1166357.0,bus,2021
2021-04-23,1184193.0,bus,2021
2021-04-24,809163.0,bus,2021
2021-04-25,540989.0,bus,2021
2021-04-26,1156913.0,bus,2021
2021-04-27,1198299.0,bus,2021
2021-04-28,1227777.0,bus,2021
2021-04-29,1166096.0,bus,2021
2021-04-30,1185321.0,bus,2021
2021-05-01,818655.0,bus,2021
2021-05-02,620063.0,bus,2021
2021-05-03,1165505.0,bus,2021
2021-05-04,1227250.0,bus,2021
2021-05-05,1158445.0,bus,2021
2021-05-06,1258536.0,bus,2021
2021-05-07,1222741.0,bus,2021
2021-05-08,779188.0,bus,2021
2021-05-09,576000.0,bus,2021
2021-05-10,1149109.0,bus,2021
2021-05-11,1231886.0,bus,2021
2021-05-12,1238990.0,bus,2021
2021-05-13,1182347.0,bus,2021
2021-05-14,1220112.0,bus,2021
2021-05-15,844096.0,bus,2021
2021-05-16,621750.0,bus,2021
2021-05-17,1157960.0,bus,2021
2021-05-18,1215676.0,bus,2021
2021-05-19,1253578.0,bus,2021
2021-05-20,1243965.0,bus,2021
2021-05-21,1221591.0,bus,2021
2021-05-22,839877.0,bus,2021
2021-05-23,645466.0,bus,2021
2021-05-24,1192453.0,bus,2021
2021-05-25,1253998.0,bus,2021
2021-05-26,1241052.0,bus,2021
2021-05-27,1246269.0,bus,2021
